# cyclic_registry — FairMol export
# total: 2240  |  cyclic: 2000  |  true_heterocycles: 1992  |  functional_groups: 178  |  biological: 62
# smarts = universal (RDKit [#6]/[#7] notation, matches aromatic + Kekule)
# smarts_original = Kekule original
#
pattern_id	name	group	smarts	smarts_original	is_true_heterocycle	heterocycle_family	heterocycle_family_normalized	heterocycle_superclass	ring_count	ring_atom_count	hetero_ring_atom_count
cyclic_oxazolo_3_2_b_pyridazin_2_one	Oxazolo[3,2-b]pyridazin-2-one	cyclic	[#6]1-[#6](=[#8])-[#8]-[#6]2=[#6]-[#6]=[#6]-[#7]-[#7]-1-2	C1C(=O)OC2=CC=CNN21	True	oxazolo-like	oxazolo-like	heterocycle	2	9	3
cyclic_oxazolo_3_4_a_indol_1_one	Oxazolo[3,4-a]indol-1-one	cyclic	[#6]1-[#7]2:[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3:[#6]:[#6]:2-[#6](=[#8])-[#8]-1	C1N2C3=CC=CC=C3C=C2C(=O)O1	True	oxazolo-like	oxazolo-like	heterocycle	3	12	2
cyclic_oxazolo_3_4_a_indol_3_one	Oxazolo[3,4-a]indol-3-one	cyclic	[#6]1-[#6]2:[#6]:[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3:[#7]:2-[#6](=[#8])-[#8]-1	C1C2=CC3=CC=CC=C3N2C(=O)O1	True	oxazolo-like	oxazolo-like	heterocycle	3	12	2
cyclic_oxazolo_3_4_a_pyrazin_3_one	Oxazolo[3,4-a]pyrazin-3-one	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#6]:[#8]:[#6]:2=[#8]):[#6]:[#7]:1	C1=CN2C(=COC2=O)C=N1	True	oxazolo-like	oxazolo-like	heterocycle	2	9	3
cyclic_oxazolo_4_3_a_isoquinolin_3_one	Oxazolo[4,3-a]isoquinolin-3-one	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#7]1:[#6]:2:[#6]:[#8]:[#6]:1=[#8]	C1=CC=C2C(=C1)C=CN3C2=COC3=O	True	oxazolo-like	oxazolo-like	heterocycle	3	13	2
cyclic_oxazolo_4_5_c_pyridin_2_3h_one	Oxazolo[4,5-c]pyridin-2(3H)-one	cyclic	[#6]1:[#6]:[#7]:[#6]:[#6]2:[#6]:1:[#8]:[#6](=[#8]):[#7H]:2	C1=CN=CC2=C1OC(=O)N2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	3
cyclic_oxazolo_4_5_d_pyrimidinone	Oxazolo[4,5-d]pyrimidinone	cyclic	[#6]1:[#6]2:[#6](:[#7]:[#6]:[#7]:1):[#7H]:[#6](=[#8]):[#8]:2	C1=C2C(=NC=N1)NC(=O)O2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	4
cyclic_oxazolo_5_4_b_pyridin_2_1h_one	Oxazolo[5,4-b]pyridin-2(1H)-one	cyclic	[#6]1:[#6]:[#6]2:[#6](:[#7]:[#6]:1):[#8]:[#6](=[#8]):[#7H]:2	C1=CC2=C(N=C1)OC(=O)N2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	3
cyclic_oxazolo_5_4_b_pyridin_7_ol	Oxazolo[5,4-b]pyridin-7-ol	cyclic	[#6]1:[#6]:[#7H]:[#6]2:[#6](:[#6]:1=[#8]):[#7]:[#6]:[#8]:2	C1=CNC2=C(C1=O)N=CO2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	3
cyclic_oxazolo_5_4_c_pyridin_2_1h_one	Oxazolo[5,4-c]pyridin-2(1H)-one	cyclic	[#6]1:[#6]:[#7]:[#6]:[#6]2:[#6]:1:[#7H]:[#6](=[#8]):[#8]:2	C1=CN=CC2=C1NC(=O)O2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	3
cyclic_oxazolo_5_4_d_pyrimidin_2_ol	Oxazolo[5,4-d]pyrimidin-2-ol	cyclic	[#6]1:[#6]2:[#6](:[#7]:[#6]:[#7]:1):[#8]:[#6](=[#8]):[#7H]:2	C1=C2C(=NC=N1)OC(=O)N2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	4
cyclic_oxazolo_5_4_d_pyrimidin_7_ol	Oxazolo[5,4-d]pyrimidin-7-ol	cyclic	[#6]1:[#7]:[#6]2:[#6](:[#6](=[#8]):[#7H]:1):[#7]:[#6]:[#8]:2	C1=NC2=C(C(=O)N1)N=CO2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	4
cyclic_1_2_oxazolo_3_4_e_tetrazine	[1,2]Oxazolo[3,4-e]tetrazine	cyclic	[#6]1:[#6]2:[#6](:[#7]:[#8]:1):[#7]:[#7]:[#7]:[#7]:2	C1=C2C(=NO1)N=NN=N2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	6
cyclic_1_2_oxazolo_3_4_g_indolizine	[1,2]Oxazolo[3,4-g]indolizine	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#6]3:[#7]:[#8]:[#6]:[#6]:3:[#6]:2:[#6]:1	C1=CN2C=CC3=NOC=C3C2=C1	True	oxazolo-like	oxazolo-like	heterocycle	3	12	3
cyclic_1_2_oxazolo_4_3_d_triazine	[1,2]Oxazolo[4,3-d]triazine	cyclic	[#6]1:[#6]2:[#6](:[#7]:[#8]:1):[#6]:[#7]:[#7]:[#7]:2	C1=C2C(=NO1)C=NN=N2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	5
cyclic_1_2_oxazolo_4_5_d_triazine	[1,2]Oxazolo[4,5-d]triazine	cyclic	[#6]1:[#6]2:[#6](:[#7]:[#7]:[#7]:1):[#6]:[#7]:[#8]:2	C1=C2C(=NN=N1)C=NO2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	5
cyclic_1_2_oxazolo_5_4_e_indolizine	[1,2]Oxazolo[5,4-E]indolizine	cyclic	[#6]1:[#6]:[#7]2:[#6](:[#6]:1):[#6]:[#6]:[#6]1:[#6]:2:[#8]:[#7]:[#6]:1	C1=CN2C(=C1)C=CC3=C2ON=C3	True	oxazolo-like	oxazolo-like	heterocycle	3	12	3
cyclic_1_2_oxazolo_5_4_f_indolizine	[1,2]Oxazolo[5,4-F]indolizine	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]3:[#6](:[#6]:[#6]:2:[#6]:1):[#6]:[#7]:[#8]:3	C1=CN2C=C3C(=CC2=C1)C=NO3	True	oxazolo-like	oxazolo-like	heterocycle	3	12	3
cyclic_1_2_oxazolo_5_4_g_indolizine	[1,2]Oxazolo[5,4-G]indolizine	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#6]3:[#6](:[#6]:2:[#6]:1):[#6]:[#7]:[#8]:3	C1=CN2C=CC3=C(C2=C1)C=NO3	True	oxazolo-like	oxazolo-like	heterocycle	3	12	3
cyclic_1_2_oxazolo_5_4_d_triazine	[1,2]Oxazolo[5,4-d]triazine	cyclic	[#6]1:[#6]2:[#6]:[#7]:[#8]:[#6]:2:[#7]:[#7]:[#7]:1	C1=C2C=NOC2=NN=N1	True	oxazolo-like	oxazolo-like	heterocycle	2	9	5
cyclic_1_3_oxazolo_4_5_d_triazine	[1,3]Oxazolo[4,5-d]triazine	cyclic	[#6]1:[#6]2:[#6](:[#7]:[#7]:[#7]:1):[#7]:[#6]:[#8]:2	C1=C2C(=NN=N1)N=CO2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	5
cyclic_1_3_oxazolo_4_5_e_tetrazine	[1,3]Oxazolo[4,5-e]tetrazine	cyclic	[#6]1:[#7]:[#6]2:[#6](:[#8]:1):[#7]:[#7]:[#7]:[#7]:2	C1=NC2=C(O1)N=NN=N2	True	oxazolo-like	oxazolo-like	heterocycle	2	9	6
cyclic_1_3_oxazolo_4_5_g_indolizine	[1,3]Oxazolo[4,5-g]indolizine	cyclic	[#6]1:[#6]:[#7]2:[#6]:[#6]:[#6]3:[#6](:[#6]:2:[#6]:1):[#8]:[#6]:[#7]:3	C1=CN2C=CC3=C(C2=C1)OC=N3	True	oxazolo-like	oxazolo-like	heterocycle	3	12	3
cyclic_1_10_dihydrocyclopenta_b_phenothiazine	1,10-Dihydrocyclopenta[b]phenothiazine	cyclic	[#6]1-[#6]=[#6]-[#6]2:[#6]:[#6]3:[#6](:[#6]:[#6]:2-1)-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#16]-3	C1C=CC2=CC3=C(C=C21)NC4=CC=CC=C4S3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	17	2
cyclic_1_1a_4_9b_tetrahydrocyclopropa_c_phenothiazine	1,1a,4,9b-Tetrahydrocyclopropa[c]phenothiazine	cyclic	[#6]1-[#6]2-[#6]-1-[#6]1=[#6](-[#6]=[#6]-2)-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-1	C1C2C1C3=C(C=C2)NC4=CC=CC=C4S3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	15	2
cyclic_1_1a_9_9b_tetrahydrocyclopropa_a_phenothiazine	1,1a,9,9b-Tetrahydrocyclopropa[a]phenothiazine	cyclic	[#6]1-[#6]2-[#6]-1-[#6]1=[#6](-[#6]=[#6]-2)-[#16]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7]-1	C1C2C1C3=C(C=C2)SC4=CC=CC=C4N3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	15	2
cyclic_1_6_dihydrocyclopenta_c_phenothiazine	1,6-Dihydrocyclopenta[c]phenothiazine	cyclic	[#6]1-[#6]=[#6]-[#6]2:[#6]-1:[#6]1:[#6](:[#6]:[#6]:2)-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-1	C1C=CC2=C1C3=C(C=C2)NC4=CC=CC=C4S3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	17	2
cyclic_11h_benzo_b_phenothiazine	11H-benzo[b]phenothiazine	cyclic	[#6]1-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6]=[#6]2-[#6]-1=[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#16]-2	C1C2=CC=CC=C2C=C3C1=NC4=CC=CC=C4S3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_11h_furo_3_2_a_phenothiazine	11H-furo[3,2-a]phenothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1:[#6](-[#16]-2):[#6]:[#6]:[#6]2:[#6]:1:[#6]:[#6]:[#8]:2	C1=CC=C2C(=C1)NC3=C(S2)C=CC4=C3C=CO4	True	phenothiazine-like	phenothiazine-like	heterocycle	4	17	3
cyclic_11h_thieno_3_2_a_phenothiazine	11H-thieno[3,2-a]phenothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1:[#6](-[#16]-2):[#6]:[#6]:[#6]2:[#6]:1:[#6]:[#6]:[#16]:2	C1=CC=C2C(=C1)NC3=C(S2)C=CC4=C3C=CS4	True	phenothiazine-like	phenothiazine-like	heterocycle	4	17	3
cyclic_12h_benzo_a_phenothiazine	12H-Benzo[a]phenothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]1:[#6]:2-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-1	C1=CC=C2C(=C1)C=CC3=C2NC4=CC=CC=C4S3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_12h_benzo_b_phenothiazine	12H-Benzo[b]phenothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]3:[#6](:[#6]:[#6]:2:[#6]:1)-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#16]-3	C1=CC=C2C=C3C(=CC2=C1)NC4=CC=CC=C4S3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_12h_benzo_a_phenothiazine_7_7_dioxide	12H-benzo[a]phenothiazine 7,7-dioxide	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]1:[#6]:2-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#16]-1(=[#8])=[#8]	C1=CC=C2C(=C1)C=CC3=C2NC4=CC=CC=C4S3(=O)=O	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_12h_benzo_b_phenothiazine_5_5_dioxide	12H-benzo[b]phenothiazine 5,5-dioxide	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]3:[#6](:[#6]:[#6]:2:[#6]:1)-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#16]-3(=[#8])=[#8]	C1=CC=C2C=C3C(=CC2=C1)NC4=CC=CC=C4S3(=O)=O	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_12bh_benzo_a_phenothiazine	12bH-benzo[a]phenothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]=[#6]1-[#6]3-[#6]=[#6]-[#6]=[#6]-[#6]-3=[#6]-[#6]=[#6]-1-[#16]-2	C1=CC=C2C(=C1)N=C3C4C=CC=CC4=CC=C3S2	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_1h_benzo_b_phenothiazine	1H-benzo[b]phenothiazine	cyclic	[#6]1-[#6]=[#6]-[#6]=[#6]2-[#6]-1=[#7]-[#6]1:[#6]:[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3:[#6]:[#6]:1-[#16]-2	C1C=CC=C2C1=NC3=CC4=CC=CC=C4C=C3S2	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_1h_benzo_c_phenothiazine_12_oxide	1H-benzo[c]phenothiazine 12-oxide	cyclic	[#6]1-[#6]=[#6]-[#6]=[#6]2:[#6]-1:[#6]1:[#6](=[#7]-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#16]-1=[#8]):[#6]:[#6]:2	C1C=CC=C2C1=C3C(=NC4=CC=CC=C4S3=O)C=C2	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_2h_benzo_a_phenothiazine	2H-benzo[a]phenothiazine	cyclic	[#6]1-[#6]=[#6]-[#6]2:[#6]:[#6]:[#6]3:[#6](=[#7]-[#6]4:[#6]:[#6]:[#6]:[#6]:[#6]:4-[#16]-3):[#6]:2=[#6]-1	C1C=CC2=CC=C3C(=NC4=CC=CC=C4S3)C2=C1	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_5h_benzo_a_phenothiazine	5H-Benzo[a]phenothiazine	cyclic	[#6]1-[#6]=[#6]2-[#6](=[#7]-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#16]-2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-1	C1C=C2C(=NC3=CC=CC=C3S2)C4=CC=CC=C41	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_6h_benzo_c_phenothiazine_5_7_dihydro	6H-Benzo[c]phenothiazine, 5,7-dihydro-	cyclic	[#6]1-[#6]-[#6]2=[#6](-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-1)-[#16]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#7]-2	C1CC2=C(C3=CC=CC=C31)SC4=CC=CC=C4N2	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_7h_benzo_c_phenothiazine	7H-Benzo[c]phenothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]1:[#6]:2-[#16]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7]-1	C1=CC=C2C(=C1)C=CC3=C2SC4=CC=CC=C4N3	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	2
cyclic_phenothiazine	Phenothiazine	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#16]-2	C1=CC=C2C(=C1)NC3=CC=CC=C3S2	True	phenothiazine-like	phenothiazine-like	heterocycle	3	14	2
cyclic_phenothiazine_oxalate	Phenothiazine oxalate	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1:[#6](-[#16]-2):[#6]:[#6]:[#6]2:[#6]:1:[#8]:[#6](=[#8]):[#6](=[#8]):[#8]:2	C1=CC=C2C(=C1)NC3=C(S2)C=CC4=C3OC(=O)C(=O)O4	True	phenothiazine-like	phenothiazine-like	heterocycle	4	18	4
cyclic_phenothiazine_sulfide	Phenothiazine sulfide	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#16]-2=[#16]	C1=CC=C2C(=C1)NC3=CC=CC=C3S2=S	True	phenothiazine-like	phenothiazine-like	heterocycle	3	14	2
cyclic_phenothiazine_sulfoxide	Phenothiazine sulfoxide	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]-[#6]1:[#6](-[#16]-2):[#6]:[#6]:[#6]2:[#6]:1-[#16]-2=[#8]	C1=CC=C2C(=C1)NC3=C(S2)C=CC4=C3S4=O	True	phenothiazine-like	phenothiazine-like	heterocycle	4	15	3
cyclic_spiro_dioxirane_3_3_phenothiazine	Spiro[dioxirane-3,3'-phenothiazine]	cyclic	[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#7]=[#6]1-[#6]=[#6]-[#6]3(-[#6]=[#6]-1-[#16]-2)-[#8]-[#8]-3	C1=CC=C2C(=C1)N=C3C=CC4(C=C3S2)OO4	True	phenothiazine-like	phenothiazine-like	heterocycle	4	16	4
cyclic_1_4_dioxidopiperazine	1,4-Dioxidopiperazine	cyclic	[#6]1-[#6]-[#7](-[#6]-[#6]-[#7]-1-[#8-])-[#8-]	C1CN(CCN1[O-])[O-]	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_1_4_dioxidopiperazine_1_4_diium	1,4-Dioxidopiperazine-1,4-diium	cyclic	[#6]1-[#6]-[#7H+](-[#6]-[#6]-[#7H+]-1-[#8-])-[#8-]	C1C[NH+](CC[NH+]1[O-])[O-]	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_1_oxidopiperazine	1-Oxidopiperazine	cyclic	[#6]1-[#6]-[#7](-[#6]-[#6]-[#7]-1)-[#8-]	C1CN(CCN1)[O-]	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_1_sulfidopiperazine	1-Sulfidopiperazine	cyclic	[#6]1-[#6]-[#7](-[#6]-[#6]-[#7]-1)-[#16-]	C1CN(CCN1)[S-]	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_2_3_piperazinedione	2,3-Piperazinedione	cyclic	[#6]1-[#6]-[#7]-[#6](=[#8])-[#6](=[#8])-[#7]-1	C1CNC(=O)C(=O)N1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_2_3_piperazinedithione	2,3-Piperazinedithione	cyclic	[#6]1-[#6]-[#7]-[#6](=[#16])-[#6](=[#16])-[#7]-1	C1CNC(=S)C(=S)N1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_2_5_diketopiperazine_disulfide	2,5-Diketopiperazine disulfide	cyclic	[#6]1-[#6](=[#8])-[#7]-[#6]2-[#6](=[#8])-[#7]-1-[#16]-[#16]-2	C1C(=O)NC2C(=O)N1SS2	True	piperazine-like	piperazine-like	saturated heterocycle	2	8	4
cyclic_2_5_diselenopiperazine	2,5-Diselenopiperazine	cyclic	[#6]1-[#6]2-[#7]-[#6]-[#6](-[#7]-1)-[Se]-[Se]-2	C1C2NCC(N1)[Se][Se]2	True	piperazine-like	piperazine-like	saturated heterocycle	2	8	4
cyclic_2_5_piperazinedione	2,5-Piperazinedione	cyclic	[#6]1-[#6](=[#8])-[#7]-[#6]-[#6](=[#8])-[#7]-1	C1C(=O)NCC(=O)N1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_2_5_piperazinedithione	2,5-Piperazinedithione	cyclic	[#6]1-[#6](=[#16])-[#7]-[#6]-[#6](=[#16])-[#7]-1	C1C(=S)NCC(=S)N1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_2_oxapiperazine	2-Oxapiperazine	cyclic	[#6]1-[#6]-[#7]-[#8]-[#6]-[#7]-1	C1CNOCN1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	3
cyclic_benzimidazolo_piperazine	Benzimidazolo-piperazine	cyclic	[#6]1-[#6]-[#7]-[#6]2:[#6](-[#7]-1):[#6]:[#6]:[#6]1:[#6]:2:[#7]:[#6]:[#7H]:1	C1CNC2=C(N1)C=CC3=C2N=CN3	True	piperazine-like	piperazine-like	saturated heterocycle	3	13	4
cyclic_bis_diene_diketopiperazine_45	Bis-diene diketopiperazine 45	cyclic	[#6]1-[#6@H]2-[#6]=[#6]-[#6]=[#6]-[#6@H]-2-[#7]2-[#6@@H]-1-[#6](=[#8])-[#7]1-[#6@H](-[#6]-2=[#8])-[#6]-[#6@@H]2-[#6@H]-1-[#6]=[#6]-[#6]=[#6]-2	C1[C@H]2C=CC=C[C@H]2N3[C@@H]1C(=O)N4[C@H](C3=O)C[C@@H]5[C@H]4C=CC=C5	True	piperazine-like	piperazine-like	saturated heterocycle	5	20	2
cyclic_dehydro_2_5_diketopiperazine	Dehydro-2,5-diketopiperazine	cyclic	[#6]1-[#6](=[#8])-[#7]=[#6]-[#6](=[#8])-[#7]-1	C1C(=O)N=CC(=O)N1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_diketopiperazine_disulfide	Diketopiperazine disulfide	cyclic	[#6]1-[#6]-[#7]2-[#6](-[#6]-[#7]-1)-[#16]-[#16]-2(=[#8])=[#8]	C1CN2C(CN1)SS2(=O)=O	True	piperazine-like	piperazine-like	saturated heterocycle	2	8	4
cyclic_dioxapiperazine	Dioxapiperazine	cyclic	[#6]1-[#6]-[#7]-[#8]-[#8]-[#7]-1	C1CNOON1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	4
cyclic_dithiodiketopiperazine_46	Dithiodiketopiperazine 46	cyclic	[#6]1-[#6@H]2-[#6]=[#6]-[#6]=[#6]-[#6@H]-2-[#7]2-[#6@]-13-[#6](=[#8])-[#7]1-[#6@@H]4-[#6]=[#6]-[#6]=[#6]-[#6@@H]-4-[#6]-[#6@]-1(-[#6]-2=[#8])-[#16]-[#16]-3	C1[C@H]2C=CC=C[C@H]2N3[C@]14C(=O)N5[C@@H]6C=CC=C[C@@H]6C[C@]5(C3=O)SS4	True	piperazine-like	piperazine-like	saturated heterocycle	6	22	4
cyclic_epithiodioxopiperazine	Epithiodioxopiperazine	cyclic	[#6]1-[#6](=[#8])-[#7]-[#6](=[#8])-[#6]2-[#7]-1-[#16]-2	C1C(=O)NC(=O)C2N1S2	True	piperazine-like	piperazine-like	saturated heterocycle	2	7	3
cyclic_homopiperazine	Homopiperazine	cyclic	[#6]1-[#6]-[#7]-[#6]-[#6]-[#7]-[#6]-1	C1CNCCNC1	True	piperazine-like	piperazine-like	saturated heterocycle	1	7	2
cyclic_imidazolopiperazine	Imidazolopiperazine	cyclic	[#6]1-[#6]-[#7]-[#6]2:[#6](-[#7]-1):[#7H]:[#6]:[#7]:2	C1CNC2=C(N1)NC=N2	True	piperazine-like	piperazine-like	saturated heterocycle	2	9	4
cyclic_n_n_dispirotripiperazine	N,N''-Dispirotripiperazine	cyclic	[#6]1-[#6]-[#7+]2(-[#6]-[#6]-[#7]-1)-[#6]-[#6]-[#7+]1(-[#6]-[#6]-[#7]-[#6]-[#6]-1)-[#6]-[#6]-2	C1C[N+]2(CCN1)CC[N+]3(CCNCC3)CC2	True	piperazine-like	piperazine-like	saturated heterocycle	3	16	4
cyclic_naphthopiperazine	Naphthopiperazine	cyclic	[#6]1-[#6]-[#7]-[#6]2:[#6](-[#7]-1):[#6]:[#6]:[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:2:1	C1CNC2=C(N1)C=CC3=CC=CC=C32	True	piperazine-like	piperazine-like	saturated heterocycle	3	14	2
cyclic_pidotimod_diketopiperazine	Pidotimod Diketopiperazine	cyclic	[#6]1-[#6]-[#6](=[#8])-[#7]2-[#6@@H]-1-[#6](=[#8])-[#7]1-[#6]-[#16]-[#6]-[#6@H]-1-[#6]-2=[#8]	C1CC(=O)N2[C@@H]1C(=O)N3CSC[C@H]3C2=O	True	piperazine-like	piperazine-like	saturated heterocycle	3	12	3
cyclic_piperazine	Piperazine	cyclic	[#6]1-[#6]-[#7]-[#6]-[#6]-[#7]-1	C1CNCCN1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_piperazine_dimaleate	Piperazine dimaleate	cyclic	[#6]1-[#6]-[#7]2-[#6]3(-[#6](-[#7]-1)-[#8]-[#6](=[#8])/[#6]=[#6]\[#6](=[#8])-[#8]-3)-[#8]-[#6](=[#8])/[#6]=[#6]\[#6](=[#8])-[#8]-2	C1CN2C3(C(N1)OC(=O)/C=C\C(=O)O3)OC(=O)/C=C\C(=O)O2	True	piperazine-like	piperazine-like	saturated heterocycle	3	18	6
cyclic_piperazine_diphosphate	Piperazine diphosphate	cyclic	[#6]1-[#6]-[#7]2-[#6]3(-[#6]45-[#7]-1-[#8]-[#15](=[#8])(-[#8]-4)-[#8]-5)-[#8]-[#15](=[#8])(-[#8]-3)-[#8]-2	C1CN2C3(C45N1OP(=O)(O4)O5)OP(=O)(O3)O2	True	piperazine-like	piperazine-like	saturated heterocycle	5	14	10
cyclic_piperazine_ketone	Piperazine ketone	cyclic	[#6]1-[#6]-[#7]2-[#6](-[#6]-2=[#8])-[#6]-[#7]-1	C1CN2C(C2=O)CN1	True	piperazine-like	piperazine-like	saturated heterocycle	2	7	2
cyclic_piperazine_silicate	Piperazine silicate	cyclic	[#6]1-[#6]-[#7]2-[#6](-[#6]-[#7]-1)-[#8]-[Si](=[#8])-[#8]-2	C1CN2C(CN1)O[Si](=O)O2	True	piperazine-like	piperazine-like	saturated heterocycle	2	9	5
cyclic_piperazine_1_4_diium	Piperazine-1,4-diium	cyclic	[#6]1-[#6]-[#7H2+]-[#6]-[#6]-[#7H2+]-1	C1C[NH2+]CC[NH2+]1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_piperazine_1_4_diium_1_4_dioxide	Piperazine-1,4-diium 1,4-dioxide	cyclic	[#6]1-[#6]-[#7+](=[#8])-[#6]-[#6]-[#7+]-1=[#8]	C1C[N+](=O)CC[N+]1=O	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_piperazine_2_3_5_trione	Piperazine-2,3,5-trione	cyclic	[#6]1-[#6](=[#8])-[#7]-[#6](=[#8])-[#6](=[#8])-[#7]-1	C1C(=O)NC(=O)C(=O)N1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_piperazine_2_6_dione	Piperazine-2,6-dione	cyclic	[#6]1-[#6](=[#8])-[#7]-[#6](=[#8])-[#6]-[#7]-1	C1C(=O)NC(=O)CN1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
cyclic_piperazine_2_thione	Piperazine-2-thione	cyclic	[#6]1-[#6]-[#7]-[#6](=[#16])-[#6]-[#7]-1	C1CNC(=S)CN1	True	piperazine-like	piperazine-like	saturated heterocycle	1	6	2
